id,Full_Name,taxon_name,taxon_name_original,taxname_source,Old_Name,Family,Subfamily_Tribe,Composite_Taxon,Size_mm,NRE,Winged,Aquatic,Feeding_Guild,Microhabitat,Introduced_Native
688,COCC: Coccinellid BF13 Rhyzobius?,,Coccinellid BF13 Rhyzobius?,,Coccinellid.BF13,Coccinellidae,,No,3,No,Yes,No,Predator,Various,Native
697,COCC: Coccinellid BF17,,Coccinellid BF17,,Coccinellid.BF17,Coccinellidae,,No,2,No,Yes,No,Predator,Various,Native
698,COCC: Coccinellid BF18,,Coccinellid BF18,,Coccinellid.BF18,Coccinellidae,,No,3,No,Yes,No,Predator,Various,Native
689,COCC: Coccinellid BF19 Rhyzobius?,,Coccinellid BF19 Rhyzobius?,,Coccinellid.BF19,Coccinellidae,,No,2.5,No,Yes,No,Predator,Various,Native
699,COCC: Coccinellid BF21,,Coccinellid BF21,,Coccinellid.BF21,Coccinellidae,,No,3,No,Yes,No,Predator,Various,Native
700,COCC: Coccinellid BF22,,Coccinellid BF22,,Coccinellid.BF22,Coccinellidae,,No,2,No,Yes,No,Predator,Various,Native
690,COCC: Coccinellid BF23 Rhyzobius?,,Coccinellid BF23 Rhyzobius?,,Coccinellid.BF23,Coccinellidae,,No,3,No,Yes,No,Predator,Various,Native
691,COCC: Coccinellid BF24 Rhyzobius?,,Coccinellid BF24 Rhyzobius?,,Coccinellid.BF24,Coccinellidae,,No,2,No,Yes,No,Predator,Various,Native
692,COCC: Coccinellid BF25 Rhyzobius?,,Coccinellid BF25 Rhyzobius?,,Coccinellid.BF25,Coccinellidae,,No,3,No,Yes,No,Predator,Various,Native
701,COCC: Coccinellid BF26,,Coccinellid BF26,,Coccinellid.BF26,Coccinellidae,,No,3,No,Yes,No,Predator,Various,Native
693,COCC: Coccinellid BF28 Rhyzobius?,,Coccinellid BF28 Rhyzobius?,,Coccinellid.BF28,Coccinellidae,,No,1.5,No,Yes,No,Predator,Various,Native
702,COCC: Coccinellid BF29,,Coccinellid BF29,,Coccinellid.BF29,Coccinellidae,,No,4,No,Yes,No,Predator,Various,Native
292,STAPH: PSEL: Tyrini: Collacerothorax BF01,,Collacerothorax BF01,,Collacerothorax.BF1,Staphylinidae,Tyrini,No,3,No,No,No,Predator,Geophilous,Native
407,COLONIDAE: Colon spp.,,Colon spp.,,COLON,Leiodidae,,Yes,2.5,No,Various,No,Fungivore,Geophilous,Native
3,DYT: Copelatussp. BF01,,Copelatussp. BF01,,Copelatus.BF01,Dytiscidae,Copelatini,No,6,No,Yes,Yes,Predator,Aquatic,Native
826,TEN: ADEL: Coripera BF02 'Goonmirk',,Coripera BF02 'Goonmirk',,Coripera.BF2,Tenebrionidae,Adeliini,No,13,Possible,No,No,Detrivore,Geophilous,Native
827,TEN: ADEL: Coripera BF03,,Coripera BF03,,Coripera.BF3,Tenebrionidae,Adeliini,No,12,Possible,No,No,Detrivore,Geophilous,Native
656,LATR: Corticariinae,,Corticariinae spp.,,CORTICARIINAE,Latridiidae,Corticariinae,Yes,2,No,Yes,No,Fungivore,Various,Native
208,STAPH: PSEL: Batrisini: Corymphodes? BF01,,Corymphodes? BF01,,Batrisini.BF1.Corymphodes,Staphylinidae,Batrisini,No,2.5,No,No,No,Predator,Geophilous,Native
1019,CURC: Cossonine BF01,,Cossonine BF01,,Cossonine.BF1,Curculionidae,Cossoninae,No,3,No,Yes,No,Xylophage,Dead Wood,Native
1020,CURC: Cossonine BF02,,Cossonine BF02,,Cossonine.BF2,Curculionidae,Cossoninae,No,3,No,Yes,No,Xylophage,Dead Wood,Native
1021,CURC: Cossonine BF03,,Cossonine BF03,,Cossonine.BF3,Curculionidae,Cossoninae,No,2.5,No,Yes,No,Xylophage,Dead Wood,Native
1022,CURC: Cossonine BF04,,Cossonine BF04,,Cossonine.BF4,Curculionidae,Cossoninae,No,2.5,No,Yes,No,Xylophage,Dead Wood,Native
1023,CURC: Cossonine BF05,,Cossonine BF05,,Cossonine.BF5,Curculionidae,Cossoninae,No,3.5,No,Yes,No,Xylophage,Dead Wood,Native
1024,CURC: Cossonine BF06,,Cossonine BF06,,Cossonine.BF6,Curculionidae,Cossoninae,No,3,No,Yes,No,Xylophage,Dead Wood,Native
882,ZOPH: Cotulades BF01,,Cotulades BF01,,Cotulades.BF1,Zopheridae,Pycnomerini,No,2.5,Yes,No,No,Detrivore,Dead Wood,Native
883,ZOPH: Cotulades BF02,,Cotulades BF02,,Cotulades.BF2,Zopheridae,Pycnomerini,No,3,Yes,No,No,Detrivore,Dead Wood,Native
884,ZOPH: Cotulades BF03,,Cotulades BF03,,Cotulades.BF3,Zopheridae,Pycnomerini,No,4.5,Yes,No,No,Detrivore,Dead Wood,Native
885,ZOPH: Cotulades BF04,,Cotulades BF04,,Cotulades.BF4,Zopheridae,Pycnomerini,No,3.5,Yes,No,No,Detrivore,Dead Wood,Native
886,ZOPH: Cotulades BF05,,Cotulades BF05,,Cotulades.BF5,Zopheridae,Pycnomerini,No,4.5,Yes,No,No,Detrivore,Dead Wood,Native
887,ZOPH: Cotulades BF06,,Cotulades BF06,,Cotulades.BF6,Zopheridae,Pycnomerini,No,2.5,Yes,No,No,Detrivore,Dead Wood,Native
888,ZOPH: Cotulades BF07,,Cotulades BF07,,Cotulades.BF7,Zopheridae,Pycnomerini,No,3,Yes,No,No,Detrivore,Dead Wood,Native
889,ZOPH: Cotulades BF08,,Cotulades BF08,,Cotulades.BF8,Zopheridae,Pycnomerini,No,4.5,Yes,No,No,Detrivore,Dead Wood,Native
890,ZOPH: Cotulades BF09,,Cotulades BF09,,Cotulades.BF9,Zopheridae,Pycnomerini,No,5,Yes,No,No,Detrivore,Dead Wood,Native
546,ELAT: Crepidomenus BF01 (Elaterid BF07),,Crepidomenus BF01,,Elaterid.BF07,Elateridae,,No,6,No,Yes,No,Various,Ground/Vegetation,Native
547,ELAT: Crepidomenus BF02 (Elaterid BF22),,Crepidomenus BF02,,Elaterid.BF22,Elateridae,,No,17,No,Yes,No,Various,Ground/Vegetation,Native
548,ELAT: Crepidomenus BF03 (Elaterid BF27),,Crepidomenus BF03,,Elaterid.BF27,Elateridae,,No,5,No,Yes,No,Various,Ground/Vegetation,Native
549,ELAT: Crepidomenus BF05 (Elaterid BF34),,Crepidomenus BF05,,Elaterid.BF34,Elateridae,,No,15,No,Yes,No,Various,Ground/Vegetation,Native
550,ELAT: Crepidomenus BF06 (Elaterid BF38),,Crepidomenus BF06,,Elaterid.BF38,Elateridae,,No,8.5,No,Yes,No,Various,Ground/Vegetation,Native
551,ELAT: Crepidomenus BF07 (Elaterid BF40),,Crepidomenus BF07,,Elaterid.BF40,Elateridae,,No,11,No,Yes,No,Various,Ground/Vegetation,Native
1025,CURC: Cryptoplini: Cryptoplus BF01 (Unknown BF19),,Cryptoplus BF01,,Haplonychini.BF01,Curculionidae,Cryptoplini,No,2,No,Yes,No,Herbivore,Vegetation,Native
1027,CURC: Cryptoplini: Cryptoplus BF03 (Unknown BF29),,Cryptoplus BF03,,Haplonychini.BF03,Curculionidae,Cryptoplini,No,3,No,Yes,No,Herbivore,Vegetation,Native
1026,CURC: Cryptoplini: Cryptoplus? BF02 (Unknown BF25),,Cryptoplus? BF02,,Haplonychini.BF02,Curculionidae,Cryptoplini,No,4,No,Yes,No,Herbivore,Vegetation,Native
1041,CURC: Cryptorhynchini Ampagia BF01,,Cryptorhynchini Ampagia BF01,,Crypto.Ampagia,Curculionidae,Cryptorhychini,No,2,Possible,No,No,Detrivore,Geophilous,Native
1245,CURC: Cryptorhynchini BF001 Genus W1,,Cryptorhynchini BF001 Genus W1,,Crypto.BF01,Curculionidae,Cryptorhychini,No,3,Possible,No,No,Detrivore,Geophilous,Native
1141,CURC: Cryptorhynchini BF002 Pseudomydaus-group,,Cryptorhynchini BF002 Pseudomydaus-group,,Crypto.BF2,Curculionidae,Cryptorhychini,No,5.5,Possible,No,No,Detrivore,Geophilous,Native
1058,CURC: Cryptorhynchini BF003 Decilaus s.l.,,Cryptorhynchini BF003 Decilaus s.l.,,Crypto.BF3,Curculionidae,Cryptorhychini,No,3,Possible,No,No,Detrivore,Geophilous,Native
1059,CURC: Cryptorhynchini BF003b Decilaus s.l.,,Cryptorhynchini BF003b Decilaus s.l.,,Crypto.BF3b,Curculionidae,Cryptorhychini,No,2.5,Possible,No,No,Detrivore,Geophilous,Native
1043,CURC: Cryptorhynchini BF004 Decilaus s.s.,,Cryptorhynchini BF004 Decilaus s.s.,,Crypto.BF4,Curculionidae,Cryptorhychini,No,3,Possible,No,No,Detrivore,Geophilous,Native
1091,CURC: Cryptorhynchini BF005 Hexymus australis,,Cryptorhynchini BF005 Hexymus australis,,Crypto.BF5,Curculionidae,Cryptorhychini,No,8.5,No,No,No,Detrivore,Geophilous,Native
1128,CURC: Cryptorhynchini BF006 Poropterus nr. mollis 1,,Cryptorhynchini BF006 Poropterus nr. mollis 1,,Crypto.BF6,Curculionidae,Cryptorhychini,No,6,Possible,No,No,Detrivore,Geophilous,Native
1124,CURC: Cryptorhynchini BF007 Poropterus rubeter,,Cryptorhynchini BF007 Poropterus rubeter,,Crypto.BF7,Curculionidae,Cryptorhychini,No,6,Possible,No,No,Detrivore,Geophilous,Native
1181,CURC: Cryptorhynchini BF008/BF036 Genus J,,Cryptorhynchini BF008/BF036 Genus J,,Crypto.BF8,Curculionidae,Cryptorhychini,No,4,Possible,No,No,Detrivore,Geophilous,Native
1153,CURC: Cryptorhynchini BF009 Roptoperus R2,,Cryptorhynchini BF009 Roptoperus R2,,Crypto.BF9,Curculionidae,Cryptorhychini,No,4,Possible,No,No,Detrivore,Geophilous,Native
1157,CURC: Cryptorhynchini BF010 Roptoperus R3,,Cryptorhynchini BF010 Roptoperus R3,,Crypto.BF10,Curculionidae,Cryptorhychini,No,2.5,Possible,No,No,Detrivore,Geophilous,Native
1109,CURC: Cryptorhynchini BF011 Paleticus?,,Cryptorhynchini BF011 Paleticus?,,Crypto.BF11,Curculionidae,Cryptorhychini,No,7,Possible,No,No,Detrivore,Geophilous,Native
1246,CURC: Cryptorhynchini BF012 Genus W1,,Cryptorhynchini BF012 Genus W1,,Crypto.BF12,Curculionidae,Cryptorhychini,No,2,Possible,No,No,Detrivore,Geophilous,Native
1076,CURC: Cryptorhynchini BF013 Euryporopterus?,,Cryptorhynchini BF013 Euryporopterus?,,Crypto.BF13,Curculionidae,Cryptorhychini,No,5.5,No,No,No,Detrivore,Geophilous,Native
1044,CURC: Cryptorhynchini BF014 Decilaus s.s.,,Cryptorhynchini BF014 Decilaus s.s.,,Crypto.BF14,Curculionidae,Cryptorhychini,No,4,Possible,No,No,Detrivore,Geophilous,Native
1045,CURC: Cryptorhynchini BF015 Decilaus s.s.,,Cryptorhynchini BF015 Decilaus s.s.,,Crypto.BF15,Curculionidae,Cryptorhychini,No,2,No,No,No,Detrivore,Geophilous,Native
1042,CURC: Cryptorhynchini BF016 Decilaus trivirgatus,,Cryptorhynchini BF016 Decilaus trivirgatus,,Crypto.BF16,Curculionidae,Cryptorhychini,No,2,No,No,No,Detrivore,Geophilous,Native
1126,CURC: Cryptorhynchini BF017 Poropterus cf. harpagus,,Cryptorhynchini BF017 Poropterus cf. harpagus,,Crypto.BF17,Curculionidae,Cryptorhychini,No,8.5,Possible,No,No,Detrivore,Geophilous,Native
1177,CURC: Cryptorhynchini BF018 Genus F,,Cryptorhynchini BF018 Genus F,,Crypto.BF18,Curculionidae,Cryptorhychini,No,4,Possible,No,No,Detrivore,Geophilous,Native
1060,CURC: Cryptorhynchini BF019 Decilaus s.l.,,Cryptorhynchini BF019 Decilaus s.l.,,Crypto.BF19,Curculionidae,Cryptorhychini,No,2,Possible,No,No,Detrivore,Geophilous,Native
1192,CURC: Cryptorhynchini BF020 Genus K2,,Cryptorhynchini BF020 Genus K2,,Crypto.BF20,Curculionidae,Cryptorhychini,No,3,Possible,No,No,Detrivore,Geophilous,Native
1158,CURC: Cryptorhynchini BF021 Roptoperus R3,,Cryptorhynchini BF021 Roptoperus R3,,Crypto.BF21,Curculionidae,Cryptorhychini,No,3,Possible,No,No,Detrivore,Geophilous,Native
1259,CURC: Cryptorhynchini BF022 Genus W2,,Cryptorhynchini BF022 Genus W2,,Crypto.BF22,Curculionidae,Cryptorhychini,No,3,Possible,No,No,Detrivore,Geophilous,Native
1260,CURC: Cryptorhynchini BF022b Genus W2,,Cryptorhynchini BF022b Genus W2,,Crypto.BF22b,Curculionidae,Cryptorhychini,No,3.5,Possible,No,No,Detrivore,Geophilous,Native
1220,CURC: Cryptorhynchini BF023 Genus S2,,Cryptorhynchini BF023 Genus S2,,Crypto.BF23,Curculionidae,Cryptorhychini,No,2,Possible,No,No,Detrivore,Geophilous,Native
1061,CURC: Cryptorhynchini BF024 Decilaus s.l.,,Cryptorhynchini BF024 Decilaus s.l.,,Crypto.BF24,Curculionidae,Cryptorhychini,No,2.5,Possible,No,No,Detrivore,Geophilous,Native
1167,CURC: Cryptorhynchini BF025 Roptoperus R4b,,Cryptorhynchini BF025 Roptoperus R4b,,Crypto.BF25,Curculionidae,Cryptorhychini,No,4,Possible,No,No,Detrivore,Geophilous,Native
1119,CURC: Cryptorhynchini BF026 Platyporopterus,,Cryptorhynchini BF026 Platyporopterus,,Crypto.BF26,Curculionidae,Cryptorhychini,No,9,No,No,No,Detrivore,Geophilous,Native
1237,CURC: Cryptorhynchini BF028 Genus U,,Cryptorhynchini BF028 Genus U,,Crypto.BF27,Curculionidae,Cryptorhychini,No,3,Possible,No,No,Detrivore,Geophilous,Native
1079,CURC: Cryptorhynchini BF029 Genuacalles-group,,Cryptorhynchini BF029 Genuacalles-group,,Crypto.BF29,Curculionidae,Cryptorhychini,No,2,Yes,No,No,Detrivore,Geophilous,Native
1230,CURC: Cryptorhynchini BF030 Genus T3,,Cryptorhynchini BF030 Genus T3,,Crypto.BF30,Curculionidae,Cryptorhychini,No,4.5,Possible,No,No,Detrivore,Geophilous,Native
1118,CURC: Cryptorhynchini BF031 Phloeoglymma?,,Cryptorhynchini BF031 Phloeoglymma?,,Crypto.BF31,Curculionidae,Cryptorhychini,No,2.5,Possible,No,No,Detrivore,Geophilous,Native
1169,CURC: Cryptorhynchini BF032 Roptoperus R5,,Cryptorhynchini BF032 Roptoperus R5,,Crypto.BF32,Curculionidae,Cryptorhychini,No,3,Possible,No,No,Detrivore,Geophilous,Native
1170,CURC: Cryptorhynchini BF032b Roptoperus R5,,Cryptorhynchini BF032b Roptoperus R5,,Crypto.BF32b,Curculionidae,Cryptorhychini,No,3,Possible,No,No,Detrivore,Geophilous,Native
1198,CURC: Cryptorhynchini BF033 Genus O3,,Cryptorhynchini BF033 Genus O3,,Crypto.BF33,Curculionidae,Cryptorhychini,No,5.5,Possible,No,No,Detrivore,Geophilous,Native
1080,CURC: Cryptorhynchini BF034 Genuacalles-group,,Cryptorhynchini BF034 Genuacalles-group,,Crypto.BF34,Curculionidae,Cryptorhychini,No,2.5,Yes,No,No,Detrivore,Geophilous,Native
1095,CURC: Cryptorhynchini BF035 Ophrythyreocis,,Cryptorhynchini BF035 Ophrythyreocis,,Crypto.BF35,Curculionidae,Cryptorhychini,No,2.5,Possible,No,No,Detrivore,Geophilous,Native
1185,CURC: Cryptorhynchini BF036/BF038 Genus K,,Cryptorhynchini BF036/BF038 Genus K,,Crypto.BF36,Curculionidae,Cryptorhychini,No,2.5,Possible,No,No,Detrivore,Geophilous,Native
1046,CURC: Cryptorhynchini BF037 Decilaus s.s.,,Cryptorhynchini BF037 Decilaus s.s.,,Crypto.BF37,Curculionidae,Cryptorhychini,No,3.5,No,No,No,Detrivore,Geophilous,Native
1127,CURC: Cryptorhynchini BF039 Poropterus nr. sulciventris ,,Cryptorhynchini BF039 Poropterus nr. sulciventris ,,Crypto.BF39,Curculionidae,Cryptorhychini,No,6,Possible,No,No,Detrivore,Geophilous,Native
1172,CURC: Cryptorhynchini BF040 Tyrtaeosus,,Cryptorhynchini BF040 Tyrtaeosus,,Crypto.BF40,Curculionidae,Cryptorhychini,No,6,Possible,No,No,Detrivore,Geophilous,Native
1125,CURC: Cryptorhynchini BF041 Poropterus undulatus?,,Cryptorhynchini BF041 Poropterus undulatus?,,Crypto.BF41,Curculionidae,Cryptorhychini,No,8,No,No,No,Detrivore,Geophilous,Native
1182,CURC: Cryptorhynchini BF042 Genus J,,Cryptorhynchini BF042 Genus J,,Crypto.BF42,Curculionidae,Cryptorhychini,No,4.5,Possible,No,No,Detrivore,Geophilous,Native
1213,CURC: Cryptorhynchini BF043 Genus S,,Cryptorhynchini BF043 Genus S,,Crypto.BF43,Curculionidae,Cryptorhychini,No,2,Possible,No,No,Detrivore,Geophilous,Native
1214,CURC: Cryptorhynchini BF043d Genus S,,Cryptorhynchini BF043d Genus S,,Crypto.BF43d,Curculionidae,Cryptorhychini,No,2,Possible,No,No,Detrivore,Geophilous,Native
1204,CURC: Cryptorhynchini BF044 Genus R,,Cryptorhynchini BF044 Genus R,,Crypto.BF44,Curculionidae,Cryptorhychini,No,2.5,Possible,No,No,Detrivore,Geophilous,Native
1165,CURC: Cryptorhynchini BF045 Roptoperus R4a,,Cryptorhynchini BF045 Roptoperus R4a,,Crypto.BF45,Curculionidae,Cryptorhychini,No,3,Possible,No,No,Detrivore,Geophilous,Native
1159,CURC: Cryptorhynchini BF046 Roptoperus R3,,Cryptorhynchini BF046 Roptoperus R3,,Crypto.BF46,Curculionidae,Cryptorhychini,No,3,Possible,No,No,Detrivore,Geophilous,Native
1096,CURC: Cryptorhynchini BF047 Ophrythyreocis,,Cryptorhynchini BF047 Ophrythyreocis,,Crypto.BF47,Curculionidae,Cryptorhychini,No,3,Possible,No,No,Detrivore,Geophilous,Native
1186,CURC: Cryptorhynchini BF048/082 Genus K,,Cryptorhynchini BF048/082 Genus K,,Crypto.BF48,Curculionidae,Cryptorhychini,No,2,Possible,No,No,Detrivore,Geophilous,Native
1205,CURC: Cryptorhynchini BF049 Genus R,,Cryptorhynchini BF049 Genus R,,Crypto.BF49,Curculionidae,Cryptorhychini,No,5,Possible,No,No,Detrivore,Geophilous,Native
1215,CURC: Cryptorhynchini BF050 Genus S,,Cryptorhynchini BF050 Genus S,,Crypto.BF50,Curculionidae,Cryptorhychini,No,2,Possible,No,No,Detrivore,Geophilous,Native
1206,CURC: Cryptorhynchini BF051 Genus R,,Cryptorhynchini BF051 Genus R,,Crypto.BF51,Curculionidae,Cryptorhychini,No,2.5,Possible,No,No,Detrivore,Geophilous,Native
1092,CURC: Cryptorhynchini BF052 Microcryptorhynchus,,Cryptorhynchini BF052 Microcryptorhynchus,,Crypto.BF52,Curculionidae,Cryptorhychini,No,1.5,Possible,No,No,Detrivore,Geophilous,Native
1047,CURC: Cryptorhynchini BF053 Decilaus s.s.,,Cryptorhynchini BF053 Decilaus s.s.,,Crypto.BF53,Curculionidae,Cryptorhychini,No,3.5,Possible,No,No,Detrivore,Geophilous,Native
1201,CURC: Cryptorhynchini BF054 Genus P,,Cryptorhynchini BF054 Genus P,,Crypto.BF54,Curculionidae,Cryptorhychini,No,7,Possible,No,No,Detrivore,Geophilous,Native
1203,CURC: Cryptorhynchini BF054b Genus P,,Cryptorhynchini BF054b Genus P,,Crypto.BF54b,Curculionidae,Cryptorhychini,No,6.5,Possible,No,No,Detrivore,Geophilous,Native
1081,CURC: Cryptorhynchini BF055 Genuacalles-group ,,Cryptorhynchini BF055 Genuacalles-group ,,Crypto.BF55,Curculionidae,Cryptorhychini,No,2.5,Yes,No,No,Detrivore,Geophilous,Native
1120,CURC: Cryptorhynchini BF056 Platyporopterus,,Cryptorhynchini BF056 Platyporopterus,,Crypto.BF56,Curculionidae,Cryptorhychini,No,5,Possible,No,No,Detrivore,Geophilous,Native
1195,CURC: Cryptorhynchini BF057 Genus O,,Cryptorhynchini BF057 Genus O,,Crypto.BF57,Curculionidae,Cryptorhychini,No,4,Possible,No,No,Detrivore,Geophilous,Native
1082,CURC: Cryptorhynchini BF058 Genuacalles-group ,,Cryptorhynchini BF058 Genuacalles-group ,,Crypto.BF58,Curculionidae,Cryptorhychini,No,2,Yes,No,No,Detrivore,Geophilous,Native
1097,CURC: Cryptorhynchini BF060 Ophrythyreocis,,Cryptorhynchini BF060 Ophrythyreocis,,Crypto.BF60,Curculionidae,Cryptorhychini,No,2.5,Possible,No,No,Detrivore,Geophilous,Native
1062,CURC: Cryptorhynchini BF061 Decilaus s.l.,,Cryptorhynchini BF061 Decilaus s.l.,,Crypto.BF61,Curculionidae,Cryptorhychini,No,1.5,Possible,No,No,Detrivore,Geophilous,Native
1048,CURC: Cryptorhynchini BF062 Decilaus s.s.,,Cryptorhynchini BF062 Decilaus s.s.,,Crypto.BF62,Curculionidae,Cryptorhychini,No,2.5,Possible,No,No,Detrivore,Geophilous,Native
1083,CURC: Cryptorhynchini BF063 Genuacalles-group,,Cryptorhynchini BF063 Genuacalles-group,,Crypto.BF63,Curculionidae,Cryptorhychini,No,2,Yes,No,No,Detrivore,Geophilous,Native
1049,CURC: Cryptorhynchini BF064 Decilaus s.s.,,Cryptorhynchini BF064 Decilaus s.s.,,Crypto.BF64,Curculionidae,Cryptorhychini,No,3,Possible,No,No,Detrivore,Geophilous,Native
1160,CURC: Cryptorhynchini BF065 Roptoperus R3,,Cryptorhynchini BF065 Roptoperus R3,,Crypto.BF65,Curculionidae,Cryptorhychini,No,3,Possible,No,No,Detrivore,Geophilous,Native
1063,CURC: Cryptorhynchini BF066 Decilaus s.l.,,Cryptorhynchini BF066 Decilaus s.l.,,Crypto.BF66,Curculionidae,Cryptorhychini,No,2,Possible,No,No,Detrivore,Geophilous,Native
1084,CURC: Cryptorhynchini BF067 Genuacalles-group,,Cryptorhynchini BF067 Genuacalles-group,,Crypto.BF67,Curculionidae,Cryptorhychini,No,2.5,Yes,No,No,Detrivore,Geophilous,Native
1240,CURC: Cryptorhynchini BF068 Genus Y,,Cryptorhynchini BF068 Genus Y,,Crypto.BF68,Curculionidae,Cryptorhychini,No,4,Possible,No,No,Detrivore,Geophilous,Native
1098,CURC: Cryptorhynchini BF069 Ophrythreocis ,,Cryptorhynchini BF069 Ophrythreocis ,,Crypto.BF69,Curculionidae,Cryptorhychini,No,2.5,Possible,No,No,Detrivore,Geophilous,Native
1142,CURC: Cryptorhynchini BF070 Pseudomydaus-group,,Cryptorhynchini BF070 Pseudomydaus-group,,Crypto.BF70,Curculionidae,Cryptorhychini,No,5,Possible,No,No,Detrivore,Geophilous,Native
1121,CURC: Cryptorhynchini BF071 Platyporopterus,,Cryptorhynchini BF071 Platyporopterus,,Crypto.BF71,Curculionidae,Cryptorhychini,No,4.5,Possible,No,No,Detrivore,Geophilous,Native
1050,CURC: Cryptorhynchini BF072 Decilaus s.s.,,Cryptorhynchini BF072 Decilaus s.s.,,Crypto.BF72,Curculionidae,Cryptorhychini,No,4.5,Possible,No,No,Detrivore,Geophilous,Native
1085,CURC: Cryptorhynchini BF073 Genuacalles-group,,Cryptorhynchini BF073 Genuacalles-group,,Crypto.BF73,Curculionidae,Cryptorhychini,No,2.5,Yes,No,No,Detrivore,Geophilous,Native
1154,CURC: Cryptorhynchini BF074 Roptoperus R2,,Cryptorhynchini BF074 Roptoperus R2,,Crypto.BF74,Curculionidae,Cryptorhychini,No,4,Possible,No,No,Detrivore,Geophilous,Native
1074,CURC: Cryptorhynchini BF075 Euryporopterus,,Cryptorhynchini BF075 Euryporopterus,,Crypto.BF75,Curculionidae,Cryptorhychini,No,6.5,Possible,No,No,Detrivore,Geophilous,Native
1064,CURC: Cryptorhynchini BF076 Decilaus s.l.,,Cryptorhynchini BF076 Decilaus s.l.,,Crypto.BF76,Curculionidae,Cryptorhychini,No,2,Possible,No,No,Detrivore,Geophilous,Native
1178,CURC: Cryptorhynchini BF077 Genus F,,Cryptorhynchini BF077 Genus F,,Crypto.BF77,Curculionidae,Cryptorhychini,No,4.5,Possible,No,No,Detrivore,Geophilous,Native
1241,CURC: Cryptorhynchini BF078 Genus Y,,Cryptorhynchini BF078 Genus Y,,Crypto.BF78,Curculionidae,Cryptorhychini,No,3.5,Possible,No,No,Detrivore,Geophilous,Native
1143,CURC: Cryptorhynchini BF079 Pseudomydaus-group,,Cryptorhynchini BF079 Pseudomydaus-group,,Crypto.BF79,Curculionidae,Cryptorhychini,No,5.5,Possible,No,No,Detrivore,Geophilous,Native
1086,CURC: Cryptorhynchini BF080 Genuacalles-group,,Cryptorhynchini BF080 Genuacalles-group,,Crypto.BF80,Curculionidae,Cryptorhychini,No,5,Yes,No,No,Detrivore,Geophilous,Native
1166,CURC: Cryptorhynchini BF081 Roptoperus R4a,,Cryptorhynchini BF081 Roptoperus R4a,,Crypto.BF81,Curculionidae,Cryptorhychini,No,4,Possible,No,No,Detrivore,Geophilous,Native
1099,CURC: Cryptorhynchini BF083 Ophrythreocis,,Cryptorhynchini BF083 Ophrythreocis,,Crypto.BF82,Curculionidae,Cryptorhychini,No,2,Possible,No,No,Detrivore,Geophilous,Native
1100,CURC: Cryptorhynchini BF083b Ophrythreocis,,Cryptorhynchini BF083b Ophrythreocis,,Crypto.BF83,Curculionidae,Cryptorhychini,No,2.5,Possible,No,No,Detrivore,Geophilous,Native
1087,CURC: Cryptorhynchini BF084 Genuacalles-group,,Cryptorhynchini BF084 Genuacalles-group,,Crypto.BF84,Curculionidae,Cryptorhychini,No,2.5,Yes,No,No,Detrivore,Geophilous,Native
